-569,-59,-682
-570,-58,-683
-571,-58,-683
-571,-59,-683
-573,-58,-684
-572,-58,-685
-572,-56,-684
-572,-57,-686
-572,-57,-685
-571,-55,-685
-570,-57,-683
-570,-56,-682
-570,-56,-684
-569,-58,-684
-569,-57,-684
-570,-58,-683
-572,-58,-683
-572,-59,-682
-573,-58,-686
-572,-57,-684
-572,-56,-684
-571,-56,-683
-572,-55,-682
-571,-56,-683
-570,-56,-683
-570,-56,-685
-569,-57,-683
-570,-57,-683
-570,-59,-687
-571,-59,-682
-571,-59,-683
-572,-58,-684
-573,-58,-683
-572,-58,-683
-572,-57,-683
-572,-57,-683
-572,-56,-684
-569,-56,-684
-569,-56,-684
-569,-56,-682
-569,-57,-684
-571,-58,-684
-571,-58,-686
-570,-59,-687
-571,-59,-687
-572,-59,-686
-572,-57,-687
-572,-58,-687
-572,-58,-686
-572,-57,-687
-571,-57,-687
-570,-57,-687
-571,-57,-686
-570,-58,-687
-570,-59,-687
-570,-58,-687
-571,-58,-687
-571,-58,-687
-572,-59,-687
-571,-58,-682
-571,-58,-683
-572,-56,-683
-571,-57,-688
-571,-57,-686
-571,-57,-687
-570,-57,-687
-570,-57,-686
-571,-58,-685
-571,-58,-685
-571,-59,-687
-571,-59,-688
-572,-59,-686
-572,-59,-687
-573,-58,-687
-571,-59,-688
-572,-57,-688
-572,-57,-688
-571,-56,-687
-570,-57,-688
-570,-57,-687
-570,-56,-687
-570,-58,-686
-570,-58,-686
-570,-60,-685
-571,-60,-687
-572,-58,-686
-571,-59,-688
-572,-59,-688
-573,-57,-686
-571,-57,-687
-571,-57,-687
-570,-56,-687
-570,-57,-686
-569,-57,-686
-569,-56,-687
-568,-57,-688
-570,-58,-687
-570,-59,-685
-571,-60,-687
-571,-60,-688
-572,-59,-688
-572,-58,-687
-572,-57,-687
-573,-56,-687
-572,-56,-686
-571,-57,-687
-570,-57,-686
-570,-57,-687
-569,-58,-687
-570,-58,-687
-569,-59,-687
-570,-59,-687
-571,-59,-686
-571,-59,-686
-572,-58,-688
-572,-57,-687
-571,-58,-686
-570,-56,-687
-572,-57,-687
-570,-57,-684
-569,-56,-682
-569,-58,-683
-569,-59,-685
-569,-58,-686
-570,-61,-686
-570,-60,-687
-571,-58,-687
-571,-60,-685
-572,-60,-685
-572,-59,-688
-571,-58,-688
-571,-58,-687
-570,-57,-686
-569,-56,-688
-570,-57,-688
-569,-58,-688
-569,-60,-687
-569,-58,-684
-569,-60,-686
-570,-60,-687
-572,-60,-688
-571,-59,-686
-572,-58,-686
-572,-57,-687
-570,-57,-687
-571,-58,-688
-570,-56,-687
-568,-58,-686
-569,-59,-688
-569,-59,-686
-569,-60,-687
-570,-59,-686
-570,-59,-689
-571,-59,-687
-571,-59,-687
-572,-59,-688
-572,-58,-689
-571,-57,-687
-570,-57,-687
-570,-56,-685
-569,-57,-687
-569,-59,-687
-570,-58,-687
-569,-59,-687
-570,-60,-687
-572,-59,-686
-572,-59,-687
-572,-59,-687
-572,-59,-688
-572,-56,-687
-571,-57,-687
-571,-57,-686
-570,-57,-687
-570,-57,-685
-569,-58,-685
-570,-59,-686
-570,-59,-687
-570,-59,-686
-572,-61,-687
-572,-59,-684
-573,-59,-683
-573,-58,-682
-571,-57,-683
-572,-57,-686
-570,-58,-687
-572,-57,-685
-569,-57,-686
-570,-58,-685
-569,-58,-683
-572,-59,-687
-570,-59,-686
-571,-59,-687
-572,-60,-688
-572,-59,-687
-573,-57,-687
-571,-58,-687
-571,-57,-687
-571,-58,-687
-570,-57,-685
-569,-58,-686
-569,-58,-687
-570,-58,-687
-568,-59,-686
-571,-59,-687
-572,-59,-687
-572,-58,-686
-573,-59,-688
-572,-57,-687
-572,-58,-687
-571,-57,-686
-571,-56,-687
-570,-57,-686
-570,-57,-687
-570,-58,-687
-570,-58,-687
-569,-59,-687
-570,-58,-687
-571,-60,-687
-571,-59,-686
-573,-60,-688
-572,-58,-687
-572,-58,-688
-572,-58,-687
-572,-57,-687
-569,-57,-687
-570,-57,-687
-570,-59,-687
-570,-58,-686
-569,-58,-687
-570,-59,-687
-572,-60,-688
-571,-59,-687
-571,-59,-688
-572,-59,-687
-572,-58,-688
-572,-58,-688
-571,-58,-687
-572,-58,-686
-571,-58,-688
-570,-58,-685
-568,-57,-683
-569,-59,-684
-569,-59,-686
-570,-59,-686
-571,-60,-687
-572,-60,-686
-571,-59,-687
-572,-60,-687
-572,-59,-685
-571,-58,-687
-571,-57,-688
-571,-58,-687
-570,-57,-687
-570,-58,-687
-569,-58,-687
-570,-58,-687
-569,-59,-686
-571,-60,-687
-571,-59,-686
-570,-60,-687
-572,-59,-686
-572,-58,-688
-571,-58,-686
-572,-58,-686
-571,-58,-686
-571,-57,-687
-570,-57,-686
-570,-57,-687
-570,-59,-687
-569,-58,-687
-569,-59,-688
-570,-59,-686
-570,-60,-687
-571,-59,-688
-570,-60,-688
-572,-59,-686
-572,-59,-686
-572,-58,-689
-571,-58,-688
-571,-59,-686
-571,-58,-688
-570,-58,-687
-570,-58,-687
-569,-59,-687
-568,-60,-687
-570,-60,-686
-570,-60,-689
-570,-60,-686
-571,-59,-686
-572,-60,-687
-572,-60,-687
-573,-58,-687
-572,-58,-687
-571,-59,-686
-571,-58,-685
-570,-58,-687
-569,-57,-687
-569,-57,-687
-569,-59,-687
-568,-60,-683
-568,-60,-683
-569,-58,-686
-570,-58,-685
-571,-59,-687
-571,-59,-685
-572,-59,-687
-573,-58,-688
-571,-56,-685
-571,-56,-686
-570,-57,-688
-571,-56,-688
-569,-56,-688
-569,-56,-688
-569,-57,-688
-569,-57,-687
-569,-57,-687
-570,-58,-688
-572,-58,-688
-571,-58,-688
-572,-59,-688
-572,-57,-689
-572,-57,-687
-571,-56,-688
-572,-56,-688
-572,-56,-687
-571,-57,-690
-570,-56,-688
-570,-56,-688
-569,-57,-687
-569,-57,-687
-569,-57,-687
-570,-58,-689
-570,-59,-688
-571,-58,-688
-571,-59,-688
-573,-59,-688
-572,-58,-688
-571,-57,-688
-571,-55,-689
-571,-57,-688
-571,-56,-688
-571,-56,-686
-571,-56,-688
-569,-56,-688
-570,-57,-688
-569,-57,-688
-569,-59,-688
-570,-57,-689
-570,-58,-689
-570,-57,-688
-570,-58,-688
-571,-58,-687
-572,-57,-688
-571,-57,-689
-571,-56,-689
-571,-57,-688
-570,-56,-689
-571,-56,-689
-570,-57,-689
-570,-56,-684
-569,-56,-685
-569,-56,-686
-569,-57,-684
-569,-58,-687
-570,-58,-688
-571,-58,-688
-571,-58,-688
-571,-57,-684
-572,-59,-686
-572,-58,-689
-572,-57,-689
-572,-56,-689
-572,-56,-686
-570,-56,-688
-570,-55,-689
-570,-56,-687
-570,-57,-689
-569,-56,-688
-569,-58,-689
-569,-58,-688
-569,-57,-688
-570,-59,-688
-570,-58,-688
-571,-58,-688
-572,-58,-688
-572,-58,-688
-572,-58,-688
-573,-57,-688
-572,-56,-688
-572,-56,-689
-570,-56,-688
-570,-56,-689
-570,-56,-688
-569,-57,-688
-570,-57,-687
-569,-57,-688
-569,-58,-689
-570,-59,-687
-570,-59,-688
-571,-58,-688
-571,-58,-688
-572,-58,-689
-572,-57,-687
-572,-56,-688
-572,-56,-688
-571,-57,-689
-571,-56,-689
-571,-56,-688
-570,-56,-688
-570,-56,-688
-570,-57,-688
-569,-59,-689
-570,-58,-688
-570,-57,-688
-570,-58,-688
-570,-58,-688
-572,-58,-688
-571,-57,-689
-572,-58,-687
-572,-56,-685
-571,-56,-685
-572,-56,-687
-571,-57,-687
-569,-55,-688
-570,-56,-687
-569,-56,-688
-569,-57,-687
-569,-57,-686
-569,-59,-688
-569,-58,-687
-571,-58,-688
-570,-59,-689
-572,-59,-688
-572,-58,-688
-571,-59,-688
-571,-57,-688
-572,-57,-687
-571,-56,-689
-571,-56,-687
-571,-56,-687
-570,-55,-689
-567,-55,-689
-568,-57,-689
-569,-58,-689
-569,-58,-689
-569,-57,-687
-572,-58,-689
-570,-58,-686
-571,-58,-687
-572,-59,-687
-572,-56,-689
-572,-58,-688
-572,-56,-688
-572,-55,-689
-571,-56,-688
-571,-56,-689
-569,-56,-688
-570,-56,-689
-571,-56,-688
-569,-57,-688
-569,-57,-689
-570,-58,-688
-570,-58,-689
-570,-58,-688
-572,-57,-689
-572,-59,-688
-572,-58,-688
-572,-57,-688
-572,-56,-688
-571,-56,-689
-572,-55,-689
-571,-56,-688
-571,-56,-689
-570,-57,-689
-569,-56,-689
-569,-56,-688
-569,-56,-688
-569,-58,-689
-570,-59,-689
-569,-58,-684
-570,-58,-684
-571,-57,-685
-570,-57,-684
-571,-59,-688
-572,-58,-687
-571,-58,-688
-571,-57,-688
-572,-55,-686
-571,-56,-689
-570,-56,-687
-571,-57,-690
-570,-56,-687
-570,-56,-688
-569,-57,-690
-570,-58,-687
-570,-59,-687
-570,-58,-687
-571,-58,-688
-571,-58,-687
-570,-59,-689
-571,-58,-689
-573,-57,-687
-573,-56,-688
-572,-56,-688
-571,-57,-689
-572,-56,-688
-571,-55,-688
-570,-55,-688
-570,-56,-688
-568,-56,-688
-570,-57,-689
-570,-57,-688
-570,-57,-687
-571,-58,-688
-570,-59,-689
-571,-58,-688
-572,-58,-688
-571,-58,-687
-572,-58,-688
-572,-56,-688
-572,-55,-689
-571,-56,-688
-571,-56,-688
-571,-56,-687
-569,-56,-689
-569,-56,-688
-568,-57,-689
-569,-58,-688
-569,-58,-689
-570,-58,-689
-570,-59,-688
-570,-59,-688
-572,-58,-689
-572,-57,-688
-571,-58,-690
-572,-57,-688
-572,-55,-688
-571,-57,-688
-571,-57,-689
-570,-56,-684
-570,-54,-684
-569,-56,-684
-570,-58,-686
-570,-58,-689
-570,-58,-687
-570,-57,-688
-571,-59,-689
-572,-57,-685
-572,-57,-687
-573,-58,-688
-573,-57,-687
-571,-57,-688
-571,-56,-689
-572,-55,-689
-572,-57,-688
-570,-56,-688
-568,-56,-688
-569,-58,-690
-569,-58,-689
-570,-57,-689
-570,-58,-689
-572,-58,-688
-573,-58,-687
-573,-58,-688
-572,-57,-688
-572,-57,-689
-571,-55,-689
-572,-56,-689
-571,-57,-689
-570,-56,-688
-569,-56,-689
-569,-57,-689
-569,-57,-689
-569,-59,-689
-570,-58,-688
-572,-58,-689
-572,-59,-685
-572,-58,-688
-572,-57,-688
-573,-56,-690
-571,-56,-688
-571,-57,-688
-572,-55,-688
-571,-57,-688
-570,-55,-688
-569,-56,-688
-569,-58,-688
-569,-58,-689
-570,-57,-688
-571,-58,-687
-572,-58,-688
-572,-58,-688
-572,-58,-688
-573,-58,-689
-573,-57,-688
-573,-57,-688
-572,-56,-688
-571,-55,-689
-570,-55,-688
-571,-56,-684
-570,-55,-683
-569,-56,-685
-570,-57,-686
-570,-58,-688
-570,-59,-688
-571,-58,-688
-572,-58,-689
-572,-57,-687
-573,-58,-687
-573,-58,-687
-573,-57,-688
-573,-56,-689
-571,-56,-687
-571,-56,-689
-571,-56,-687
-571,-56,-689
-570,-56,-688
-570,-56,-688
-570,-56,-689
-570,-58,-688
-570,-57,-687
-570,-58,-688
-571,-59,-688
-572,-59,-688
-572,-58,-688
-573,-57,-688
-572,-56,-688
-573,-55,-688
-571,-55,-689
-571,-56,-688
-571,-56,-689
-571,-56,-688
-571,-56,-689
-569,-58,-689
-571,-58,-688
-570,-58,-688
-571,-58,-688
-570,-58,-689
-571,-59,-688
-573,-58,-689
-573,-57,-689
-572,-56,-689
-573,-56,-689
-572,-56,-688
-572,-56,-688
-570,-57,-688
-569,-56,-688
-569,-56,-687
-569,-57,-688
-570,-57,-689
-569,-58,-689
-572,-58,-689
-570,-58,-687
-572,-56,-688
-572,-59,-688
-572,-56,-689
-572,-55,-689
-573,-56,-689
-569,-56,-687
-571,-55,-685
-570,-55,-684
-569,-56,-685
-570,-56,-685
-569,-58,-689
-570,-58,-688
-571,-58,-687
-570,-57,-688
-572,-58,-687
-573,-58,-687
-572,-57,-687
-572,-57,-688
-572,-56,-688
-572,-56,-688
-572,-56,-689
-570,-56,-689
-570,-55,-688
-570,-56,-687
-569,-57,-688
-570,-57,-689
-570,-59,-689
-571,-57,-688
-571,-58,-689
-572,-59,-688
-572,-58,-688
-572,-57,-689
-572,-58,-689
-573,-56,-688
-571,-56,-688
-571,-56,-688
-570,-55,-688
-571,-56,-688
-570,-56,-687
-569,-58,-688
-570,-57,-688
-570,-57,-689
-571,-59,-688
-571,-58,-688
-572,-59,-688
-573,-59,-688
-572,-58,-689
-572,-56,-688
-573,-57,-689
-571,-56,-689
-572,-56,-688
-572,-56,-688
-571,-55,-688
-569,-56,-688
-570,-57,-689
-569,-58,-688
-570,-58,-689
-570,-58,-687
-571,-59,-687
-572,-58,-689
-571,-58,-688
-572,-58,-689
-573,-57,-688
-572,-57,-688
-572,-56,-689
-571,-55,-689
-570,-57,-689
-569,-55,-684
-570,-58,-685
-569,-57,-685
-569,-58,-688
-570,-59,-688
-570,-58,-690
-571,-58,-688
-571,-58,-688
-573,-58,-686
-572,-57,-688
-572,-58,-689
-572,-57,-689
-571,-57,-689
-571,-57,-689
-570,-56,-689
-570,-56,-688
-570,-56,-690
-569,-57,-689
-569,-58,-688
-569,-59,-688
-571,-58,-689
-571,-59,-687
-571,-59,-688
-572,-58,-688
-572,-58,-689
-571,-57,-688
-571,-56,-688
-572,-56,-688
-570,-57,-688
-571,-55,-689
-569,-56,-688
-570,-57,-688
-569,-57,-688
-570,-57,-688
-570,-58,-688
-571,-59,-689
-572,-59,-689
-572,-59,-687
-572,-57,-688
-573,-57,-688
-572,-57,-688
-571,-56,-686
-571,-56,-688
-571,-56,-688
-570,-57,-687
-570,-56,-688
-571,-56,-687
-570,-57,-688
-570,-58,-689
-570,-59,-688
-572,-58,-687
-571,-58,-688
-571,-58,-688
-573,-57,-687
-572,-58,-685
-573,-56,-687
-572,-56,-688
-572,-56,-688
-571,-56,-687
-571,-56,-684
-570,-56,-684
-569,-56,-684
-569,-57,-686
-571,-58,-687
-571,-58,-687
-571,-57,-688
-572,-59,-687
-572,-58,-687
-573,-57,-686
-572,-56,-687
-573,-57,-688
-571,-56,-688
-572,-56,-688
-571,-56,-687
-570,-55,-687
-570,-56,-688
-570,-58,-688
-569,-57,-688
-570,-58,-688
-569,-57,-688
-572,-59,-686
-570,-58,-687
-573,-58,-689
-573,-57,-688
-573,-56,-688
-572,-56,-688
-572,-56,-688
-572,-55,-686
-570,-56,-687
-570,-56,-687
-569,-56,-687
-569,-57,-687
-570,-58,-687
-572,-58,-687
-571,-57,-687
-573,-58,-688
-570,-58,-688
-572,-57,-687
-572,-57,-688
-573,-57,-687
-572,-56,-688
-572,-56,-688
-570,-55,-688
-569,-55,-687
-570,-56,-689
-570,-56,-687
-570,-57,-688
-571,-58,-687
-570,-58,-688
-571,-58,-686
-572,-59,-688
-572,-57,-688
-573,-57,-688
-572,-56,-689
-572,-56,-687
-571,-56,-687
-571,-55,-687
-570,-56,-687
-571,-55,-688
-569,-57,-684
-568,-57,-684
-571,-57,-684
-570,-58,-685
-572,-59,-687
-572,-58,-688
-572,-57,-687
-573,-58,-688
-573,-57,-686
-573,-56,-684
-572,-56,-688
-571,-56,-687
-571,-56,-687
-570,-57,-687
-569,-56,-687
-571,-56,-688
-570,-58,-688
-570,-58,-688
-570,-58,-688
-572,-57,-689
-572,-57,-688
-572,-58,-687
-572,-57,-688
-572,-57,-688
-573,-56,-687
-571,-56,-687
-572,-56,-688
-571,-56,-687
-571,-56,-686
-570,-56,-687
-571,-57,-689
-570,-58,-687
-571,-58,-688
-572,-58,-687
-571,-57,-688
-572,-58,-688
-572,-58,-688
-572,-57,-688
-572,-56,-688
-571,-56,-688
-570,-56,-688
-570,-55,-688
-570,-56,-688
-569,-58,-688
-570,-57,-688
-570,-57,-687
-570,-59,-689
-571,-59,-689
-571,-59,-688
-574,-58,-687
-573,-57,-688
-573,-56,-688
-572,-56,-687
-572,-54,-688
-570,-55,-687
-570,-55,-687
-570,-56,-687
-570,-56,-688
-570,-57,-687
-570,-57,-689
-570,-59,-684
-571,-57,-683
-570,-57,-683
-571,-59,-684
-572,-58,-688
-573,-57,-687
-572,-57,-687
-571,-56,-687
-571,-55,-685
-571,-56,-686
-570,-55,-687
-570,-55,-687
-571,-56,-687
-570,-58,-688
-571,-58,-688
-570,-59,-688
-570,-58,-689
-572,-58,-688
-572,-57,-688
-572,-57,-688
-573,-58,-688
-572,-57,-689
-572,-57,-688
-571,-56,-687
-569,-55,-688
-571,-55,-687
-569,-56,-688
-570,-57,-688
-569,-58,-687
-570,-58,-688
-571,-57,-688
-572,-57,-688
-572,-58,-687
-572,-57,-687
-573,-57,-689
-574,-56,-688
-573,-55,-687
-570,-56,-687
-570,-56,-686
-570,-57,-688
-570,-56,-689
-569,-57,-687
-569,-57,-688
-570,-58,-687
-570,-58,-689
-571,-58,-687
-571,-58,-687
-571,-57,-689
-573,-57,-687
-572,-56,-687
-571,-57,-688
-571,-57,-687
-570,-55,-687
-570,-55,-688
-570,-57,-688
-569,-58,-688
-570,-58,-687
-571,-58,-687
-571,-58,-687
-571,-58,-687
-573,-58,-685
-572,-57,-684
-573,-56,-683
-571,-56,-685
-571,-55,-687
-571,-56,-687
-569,-55,-688
-571,-56,-686
-570,-57,-687
-570,-58,-686
-571,-57,-688
-572,-58,-687
-572,-58,-688
-572,-58,-687
-572,-57,-688
-572,-57,-687
-572,-55,-688
-572,-55,-689
-571,-55,-688
-570,-56,-687
-570,-57,-688
-570,-57,-688
-571,-56,-689
-570,-57,-687
-570,-59,-688
-571,-58,-688
-572,-57,-689
-571,-58,-688
-572,-57,-688
-573,-57,-688
-571,-57,-688
-571,-55,-689
-572,-55,-687
-570,-55,-688
-570,-55,-687
-571,-57,-687
-569,-57,-688
-570,-58,-688
-571,-59,-688
-570,-58,-688
-571,-58,-688
-573,-58,-688
-573,-57,-689
-572,-57,-686
-573,-55,-688
